track_id,track_name,artist_name,new_popularity_2025,album,popularity_2024,duration_ms,explicit,release_date,af_danceability,af_energy,af_key,af_loudness,af_mode,af_speechiness,af_acousticness,af_instrumentalness,af_liveness,af_valence,af_tempo,genres
2WZB11WVhFNa3JO7vhQEAs,I Saved the World Today,Eurythmics,24,Peace,28,293440,False,1999-10-19,0.52,0.635,5,-7.233,1,0.0331,0.152,6.16e-06,0.124,0.154,117.759,"pop, 80s, new wave, eurythmics, female vocalists"
75CgD6l7K4qMzZrn4CbZqz,Stars,Simply Red,71,Stars (Collector's Edition),71,248599,False,1991,0.716,0.818,7,-7.456,1,0.0256,0.154,0.000806,0.236,0.817,103.668,"pop, 80s, simply red, soul, rock"
68Yh0xAd2KHm3uMqhUoNoR,INTOSTREET,LIBERATO,0,INTOSTREET,0,255194,False,2018-05-04,0.594,0.779,5,-6.125,0,0.0787,0.0903,0.0,0.0794,0.742,77.033,Unknown
7cwt8YKQHTKAcAyTARlIpb,JE TE VOGLIO BENE ASSAJE,LIBERATO,0,JE TE VOGLIO BENE ASSAJE,0,243116,False,2018-05-04,0.467,0.662,2,-7.103,0,0.274,0.261,7.98e-06,0.0782,0.527,154.005,itpop
0vHvSJkW6UO1GX2XO7i8lP,Status,Ektor,0,Status,0,248368,True,2017-02-12,0.648,0.566,7,-9.104,0,0.145,0.324,3.37e-06,0.0851,0.357,122.046,Unknown
3SD2PJyQDG5H9Yz95feORS,Gertrud,Gigis,34,Gertrud,35,218576,False,2017-02-15,0.736,0.725,10,-7.51,0,0.0504,0.145,1.02e-06,0.12,0.68,115.976,Unknown
37yHxMij3cpN8SdO915LUI,恋するフォーチュンクッキー,AKB48,48,次の足跡 Type A <初回限定盤>,49,285186,False,2014-01-22,0.681,0.936,2,-3.551,1,0.0471,0.259,1.53e-06,0.32,0.924,121.986,"akb48, j-pop, idol, pop, japanese"
1MD9I6p9xrzMEOOgGGwaDn,FOREVER LOVE,清水 翔太×加藤 ミリヤ,0,FOREVER LOVE,0,350960,False,2010-02-03,0.767,0.849,0,-4.315,0,0.0309,0.12,0.0,0.25,0.819,121.007,duet
4Uj73yokAcqRD4HOwY4SfV,明日がくるなら original duet version,JUJU,0,JUJU,0,262400,False,2010-03-17,0.691,0.739,0,-4.766,0,0.0432,0.316,0.0,0.254,0.438,97.995,Unknown
7bvuN9ucpVdg68uuQZbWJj,FLASH,Perfume,33,FLASH,34,276306,False,2016-03-16,0.55,0.914,10,-1.941,0,0.0663,0.00398,0.0023,0.413,0.49,128.0,"j-pop, electropop, 2016, electronic, pop"
7dZ6YZA18rkPuv6xAL03s4,3090～愛のうた～,LGMonkees,0,あいことば,0,252053,False,2012-11-28,0.61,0.865,9,-3.357,1,0.0449,0.4,0.0,0.304,0.641,90.0,Unknown
2whJ6VW0y0EGhp1XYElDCp,Lagi Syantik,Siti Badriah,0,Lagi Syantik,0,229436,False,2018-03-15,0.913,0.533,4,-7.028,1,0.0425,0.0686,2.83e-05,0.0947,0.59,102.024,Unknown
1kUc8p4VewK8Bgu61NYNhw,Fíjate Que Si,Edwin Luna y La Trakalosa de Monterrey,0,Fíjate Que Si,0,204586,False,2018-01-05,0.69,0.434,4,-4.455,1,0.033,0.385,0.0,0.104,0.617,115.476,Unknown
1xMKOLMVZ65Vuo5VTfDQJy,El Sarpe,Toledo,44,El Sarpe,43,234086,False,2015-03-26,0.804,0.658,0,-9.513,1,0.0826,0.104,0.0,0.0924,0.653,130.013,Unknown
0STHJtR9k80lQprMIxAasD,Zijeme len raz,Ego,0,Zijeme len raz mixtape,0,205813,False,2012-11-30,0.728,0.887,0,-3.731,1,0.194,0.0497,0.0,0.0969,0.802,126.096,Unknown
63eXDWtCoO12Y1Sre61GBB,Dole v dole,Kabát,51,Dole v dole,55,148546,False,2003-10-14,0.635,0.961,2,-1.779,1,0.0436,0.00655,0.0,0.188,0.605,136.138,Czech
3wfOyeMS8hHxxf8rzexktn,Srouby a matice,Mandrage,50,Moje krevni skupina,52,194706,False,2011-01-01,0.6,0.658,9,-5.676,1,0.0277,0.103,0.0,0.0572,0.66,95.064,"rock, pop, punk, 2011, Czech"
4uLonxEzAX12Dl4XMm0ihC,Me Hubieras Dicho,Yiyo Sarante,0,Me Hubieras Dicho,0,216313,False,2019-03-27,0.751,0.747,5,-5.255,1,0.0405,0.668,0.0,0.224,0.722,113.959,Unknown
4cccqGxzMZXzBrdNUKjnIl,Minifalda,Greeicy,58,Minifalda,60,178946,False,2019-08-16,0.694,0.899,10,-3.161,1,0.113,0.109,0.0,0.159,0.81,175.972,Unknown
07FmukVOxw10TA8QGtSgLN,حواري,Wegz,0,حواري,0,188857,False,2019-08-08,0.781,0.443,7,-10.258,0,0.301,0.513,0.000245,0.112,0.464,121.998,Unknown
4tN9AFNHKaFsw6CYFhKMVa,3AMALTAHA AGMAD,Abyusif,0,3AMALTAHA AGMAD,0,177343,False,2019-09-09,0.602,0.807,1,-7.0,1,0.294,0.579,0.0,0.41,0.663,117.007,Unknown
1I5436VfvNDnZGLXC6rYCg,El Seka Shemal Fe Shemal,Cairokee,0,Noaata Beida,0,251239,False,2017-07-12,0.722,0.668,7,-9.469,1,0.0334,0.404,0.000783,0.162,0.748,129.981,Unknown
5UYYNnCi5dtyKu18EyedFr,Grindar Fortnite,Keejz,0,Grindar Fortnite,0,133433,False,2020-05-26,0.856,0.623,7,-8.075,1,0.251,0.13,0.0,0.112,0.885,143.952,Unknown
5m9hTIleCEr11FMBY5uCEH,Homicide,Malaika Terry,4,Homicide,5,177600,False,2020-05-29,0.665,0.574,8,-7.817,1,0.0585,0.413,2.52e-05,0.354,0.687,75.01,Unknown
7sEwsJK7Ol0J6PFV9nioxu,Me Provocas,Dynoro,59,Me Provocas,63,147255,False,2020-04-03,0.679,0.879,5,-3.321,0,0.0556,0.0115,0.0151,0.343,0.325,126.079,Unknown
5xkEz0UtM7A4eJEkpyeeQa,Easy,Alison Wonderland,0,Awake,0,216689,True,2018-04-06,0.612,0.674,5,-4.925,1,0.0311,0.00832,1.37e-05,0.507,0.259,134.967,Unknown
4R6mDfIHowKu7OFkWrUENf,I Wanna Know,RL Grime,0,I Wanna Know,0,206727,False,2018-03-15,0.432,0.85,10,-4.417,1,0.0771,0.501,6.59e-06,0.203,0.109,82.607,"electronic, pop, trap, EDM, future bass"
1FP4qUj46JrO68d5scPR59,Sweet Goodbye,Ferdinand fka Left Boy,29,Ferdinand,31,210886,True,2018-04-06,0.793,0.496,0,-6.513,1,0.0436,0.00465,1.22e-05,0.17,0.589,127.016,Unknown
04CyO54TZk5tEylFg2Df41,Love Is Madness (feat. Halsey),Thirty Seconds To Mars,52,AMERICA,54,234866,False,2018-04-06,0.382,0.675,0,-6.56,1,0.0441,0.0128,0.000246,0.219,0.449,106.171,"rock, pop rock"
0sPJELXHyWpFgkxlzvvRFI,Hard 2 Face Reality,Poo Bear,68,Hard 2 Face Reality,67,196569,False,2018-04-06,0.625,0.626,7,-5.281,1,0.0293,0.22,0.0,0.228,0.282,142.043,"rap, rnb, justin bieber, electronic, pop"
2prIkMa4TOnbvD4RNSdBV2,Hellwach,Yung Hurn,0,Hellwach,0,167809,True,2018-04-06,0.814,0.38,1,-7.482,0,0.29,0.558,0.00926,0.0944,0.224,158.947,Unknown
1Hpa5UagE5gp5gLzgFjkzX,Lash Out,Alice Merton,21,Lash Out,24,194520,False,2018-04-06,0.744,0.77,9,-4.071,0,0.0531,0.0264,1.27e-05,0.133,0.901,128.005,"pop, rock, indie pop, female vocalists, pop rock"
7vpBIETxhfYOxIk7g2Zzzb,Father of God,Ferdinand fka Left Boy,27,Ferdinand,30,170046,True,2018-04-06,0.75,0.683,2,-3.798,1,0.087,0.0191,2.97e-05,0.346,0.768,129.896,Unknown
7793p4ZXhtbW5RpeRK7rid,Dangerous Night,Thirty Seconds To Mars,49,AMERICA,53,199773,False,2018-04-06,0.295,0.715,2,-6.533,1,0.0709,0.00212,1.55e-06,0.242,0.242,86.937,pop rock
6FT9FZccFD6nE8dMNslz2n,Walk On Water,Thirty Seconds To Mars,60,AMERICA,63,185466,False,2018-04-06,0.495,0.787,8,-6.89,1,0.0368,9.16e-05,0.0,0.167,0.388,140.003,"electronic, electropop, pop, rock, pop rock"
0PcZFqBudNSvTmILeAynUe,Got Damn,Ferdinand fka Left Boy,28,Ferdinand,33,136658,True,2018-04-06,0.717,0.906,4,-5.514,0,0.106,0.145,0.236,0.266,0.969,155.034,Unknown
5slOKKUV6EuZzzhz7yv4pr,17,Ferdinand fka Left Boy,30,Ferdinand,33,164910,True,2018-04-06,0.789,0.535,6,-4.65,1,0.155,0.255,0.0,0.31,0.745,128.964,Unknown
1KskeHlLJdrsj4h7fFocN7,Rose Garden,Ferdinand fka Left Boy,22,Ferdinand,26,179509,True,2018-04-06,0.827,0.65,4,-5.627,0,0.0436,0.0265,3.54e-05,0.127,0.105,109.969,Unknown
3yelVZf4p9wDpWjPav5mOn,Rescue Me,Thirty Seconds To Mars,50,AMERICA,53,217960,False,2018-04-06,0.478,0.676,11,-6.155,0,0.0708,0.00825,0.0,0.0583,0.416,148.039,Unknown
0MYSoCs4uFM3ssIEYWQrIj,Dance with the Devil,Ferdinand fka Left Boy,23,Ferdinand,25,162600,True,2018-04-06,0.917,0.724,9,-5.135,0,0.11,0.203,0.00433,0.35,0.766,119.961,Unknown
7HaKMoJh7BJC8RvJe1XcFb,Gold Chain,Ferdinand fka Left Boy,23,Ferdinand,26,186866,True,2018-04-06,0.537,0.518,2,-4.921,1,0.0418,0.608,0.0,0.46,0.272,80.946,Unknown
6VzIzmyK7y82K6Q4eobQQ2,Book Club,Ferdinand fka Left Boy,21,Ferdinand,24,153057,True,2018-04-06,0.612,0.551,2,-7.335,1,0.238,0.0917,0.0,0.0935,0.764,179.901,Unknown
73TXMz1i41sGfOuDg8gH4L,Candle In The Wind - 2018 Version,Ed Sheeran,55,Revamp: The Songs Of Elton John & Bernie Taupin,59,198777,False,2018-04-06,0.549,0.449,4,-10.479,1,0.0455,0.732,0.0,0.117,0.506,76.028,"pop, rock, pop rock, soft rock, Ed Sheeran"
2sYODDBtxZK8zNzCkiC510,Fiesta en Mi Casa,CNCO,40,CNCO,41,209573,False,2018-04-06,0.664,0.688,4,-5.131,0,0.142,0.41,0.0,0.114,0.399,87.986,"boysband, 2018 single"
0PVjuxjgUJldBATilksYW2,Cancela o Sentimento (feat. Marília Mendonça),Marcos & Belutti,39,Cancela o Sentimento (feat. Marília Mendonça),42,191161,False,2018-04-02,0.797,0.77,4,-3.765,0,0.0364,0.515,0.0,0.0686,0.796,114.954,Unknown
5sjvZiR2SjOGJimYmHXfzd,Sou Teu Fã,DENNIS,56,Sou Teu Fã,59,170956,False,2018-04-06,0.777,0.659,2,-5.908,1,0.0309,0.115,0.0,0.0624,0.465,125.078,Unknown
7p2ewixAShLpjDZrnzZK7c,Get Up 10,Cardi B,53,Invasion of Privacy,55,231453,True,2018-04-06,0.806,0.57,1,-6.927,1,0.246,0.0977,0.0,0.105,0.454,93.015,"trap, Hip-Hop, rap, banned, east coast hip hop"
0CfmNX2TXk7yoJqHJiixnp,She Bad,Cardi B,51,Invasion of Privacy,53,230952,True,2018-04-06,0.791,0.504,10,-7.864,1,0.266,0.0183,0.0,0.0963,0.355,159.949,"Hip-Hop, rap, party, trap, 2010s"
1vBeIXlzbAieGoDqInav5j,Money Bag,Cardi B,50,Invasion of Privacy,52,229004,True,2018-04-06,0.947,0.788,10,-6.138,0,0.124,0.107,0.000691,0.108,0.454,129.977,"trap, Hip-Hop, rap, Fierce, love at first listen"
6KjbNLbRjuoa8rEq5yNA6H,Honest,The Chainsmokers,53,Memories...Do Not Open,54,208000,False,2017-04-07,0.673,0.514,0,-10.772,0,0.0465,0.0121,8.5e-05,0.385,0.312,100.035,Unknown
5bkWgrKyNhMcriQP3CrHEA,Fabricando Fantasías - Salsa Version,Tito Nieves,66,Fabricando Fantasías,65,272266,False,2004,0.726,0.857,9,-3.264,1,0.0424,0.244,0.0,0.108,0.928,90.74,Unknown
1cCWRquWcFHVFqYLm4wKwX,Jummi Jammi,KOI,0,Jummi Jammi,0,210007,False,2017-02-15,0.843,0.723,8,-6.093,1,0.0876,0.0501,8.71e-06,0.102,0.849,125.014,Unknown
5DTBkAANRc9K2B2uZ9aVCU,Sitä säät mitä tilaat (feat. Ellinoora),JVG,36,Sitä säät mitä tilaat (feat. Ellinoora),36,215400,False,2017-02-16,0.678,0.56,8,-6.06,0,0.0533,0.136,0.000469,0.114,0.147,93.129,Unknown
7eeAy0OR3qDTKVipBApudX,Conni wird 3,Conni,0,01: Conni kommt in den Kindergarten / Conni macht das Seepferdchen,0,447520,False,2003-01-01,0.647,0.351,2,-17.093,1,0.891,0.493,0.0,0.334,0.415,96.047,Unknown
2MF6egcFL9CxZWPP6smrfP,Dayan,Allame,25,Anakronik,28,175020,False,2017-01-13,0.582,0.706,10,-5.757,0,0.254,0.567,0.0,0.112,0.369,124.676,Unknown
3kF2eokRirKgoE3O4fTCHg,Yo!,Allame,25,Anakronik,25,178700,True,2017-01-13,0.724,0.986,1,-4.466,1,0.244,0.036,0.0,0.1,0.43,88.948,Unknown
4mx1ZBYYgIjgk7Pocv5Php,Yakına Gel,Allame,23,Anakronik,26,221030,False,2017-01-13,0.564,0.76,9,-5.267,1,0.121,0.0676,0.0,0.261,0.0937,132.084,Unknown
4F9qxQqmkFnBjIvrpiQ7jV,Leo (feat. BAEKHYUN),BOL4,0,Leo (feat. BAEKHYUN),0,187986,False,2020-05-13,0.614,0.56,3,-4.709,1,0.0289,0.651,0.0,0.196,0.634,89.994,Unknown
0f6yuI3sF5AFLUbv9JmMRG,Tak Bisa,Rahmania Astrini,29,Tak Bisa,32,254250,False,2020-05-01,0.608,0.6,9,-5.796,1,0.052,0.425,0.0,0.196,0.66,149.947,Unknown
4Xx47PzlkfvsfvJvKIdsTf,Level 1000,BaseBoys,0,Level 1000,0,183275,False,2018-02-02,0.907,0.436,8,-6.592,1,0.0511,0.0062,0.00518,0.0855,0.502,118.017,Unknown
7CkkvfGTk7meUrbqOR7zD8,Ra Ta Ta 2011,Mallorca Cowboys,31,Ra Ta Ta 2011,33,195006,False,2011-03-28,0.812,0.999,2,-2.313,1,0.165,0.181,0.0,0.641,0.948,138.007,Unknown
1e5yqscn9ElodzWmDHlaUO,Kom nærmere,Yomi,19,COR,22,183091,False,2018-04-20,0.752,0.855,8,-4.014,1,0.313,0.213,0.0,0.093,0.722,100.057,Unknown
7cuFjRlLA0jstJpZymbEqV,Kumbaya,ZadeKing,17,Kumbaya,20,198753,False,2018-04-27,0.678,0.679,11,-8.037,1,0.0377,0.0914,0.0,0.153,0.598,100.004,Unknown
2aHmJYO1BST92IkztYuFRZ,如煙,Eve Ai,32,女也,31,389190,False,2015-06-26,0.553,0.3,10,-9.715,1,0.0304,0.769,0.0,0.364,0.262,77.031,Unknown
4mz6JVZY6cYKmDWLtMwWKR,Pour la daronne,L'Antidote LaFamille,0,Pour la daronne,4,160182,True,2018-02-12,0.786,0.865,7,-4.862,1,0.206,0.418,0.0,0.152,0.587,124.962,Unknown
4DHKoGGAfJ8pEJnbiJr8S8,Mafuzzy Style,Dadju,0,Mafuzzy Style,0,209053,False,2018-02-02,0.693,0.692,7,-6.223,0,0.0595,0.274,0.0,0.0752,0.837,105.929,Unknown
68zuCikj1diNMG5FBuOCph,Fruit d'mon époque,YL,0,Fruit d'mon époque,0,179520,True,2018-01-19,0.697,0.766,3,-6.81,0,0.242,0.256,0.0,0.121,0.452,140.116,Unknown
4P57hnx1SK88ULEcQls2vV,Barbra Streisand - Radio Edit,Duck Sauce,0,Barbra Streisand,0,194531,False,2010-01-01,0.764,0.925,1,-1.997,1,0.0974,0.000747,0.136,0.218,0.456,127.948,"party, House, Barbra Streisand, 2010, christian alexander tietgen"
54fyVsVauzPwruLvGnBe3i,Hello,Martin Solveig,0,Hello,0,191626,False,2010-11-26,0.66,0.969,3,-3.63,1,0.0346,0.011,0.00225,0.116,0.48,127.989,"electronic, dance, electro, dancing, pop"
50M6OoX03ViKzJzg4w83l1,Não Me Lembro,Waze,10,Não Me Lembro,13,222446,False,2018-04-17,0.746,0.844,0,-1.843,0,0.154,0.435,0.0,0.095,0.665,139.974,Unknown
6xeCQCtG0VVzV69qTiUg21,Nothing Scares Me Anymore,Steve Angello,0,HUMAN,0,237826,False,2018-04-27,0.415,0.572,7,-7.793,0,0.036,0.0402,2.36e-06,0.0733,0.102,125.915,Unknown
0AUo6oJFrBjZ7eAwhaezcc,Palo,Puri,39,Palo,42,165820,False,2018-05-04,0.796,0.76,9,-3.765,0,0.0653,0.0404,2.73e-05,0.19,0.476,95.058,Unknown
6plEBh2bc1f9Wn4X0XBhB6,相愛無事,Jia Jia,16,還是想念,18,259838,False,2016-12-30,0.578,0.22,9,-13.477,1,0.0379,0.944,5.23e-05,0.102,0.32,131.579,Unknown
3Oc5c8rlYaQc1GuStaU754,沒關係 我愛你,繆以欣,0,Storage,0,189000,False,2017-07-21,0.639,0.166,0,-13.929,1,0.0391,0.94,3.23e-05,0.172,0.3,114.054,Unknown
3PxZ7UxlYbEIZwJa5nHHF9,時間都去哪兒了,王錚亮,0,十大熱播影視金曲 (上),0,220013,False,2013-01-12,0.181,0.289,2,-8.586,0,0.0317,0.817,3.95e-06,0.109,0.226,184.137,Unknown
75nO3J8Nq96wsV1lty2aeI,飄,二珂,0,帶著音樂去旅行,0,236739,False,2017-10-11,0.572,0.256,1,-11.912,1,0.03,0.918,0.000172,0.111,0.0689,114.428,Unknown
6NQTGfmcbyItLilqGyXRzV,累了就靠著我 (Unplugged Originals),Rose Liu,0,Unplugged Originals - Part 2,0,202500,False,2018-04-02,0.499,0.337,1,-6.511,1,0.0424,0.854,0.0,0.1,0.436,118.85,Unknown
0eDCVsJKGbQphGjRYa03vE,我看著你的時候,Ronghao Li,31,嗯,36,293405,False,2017-11-17,0.707,0.307,2,-11.229,1,0.0519,0.625,4.69e-05,0.102,0.341,119.946,Unknown
6AU8oaKgdNweKtzsocQiZv,左手無名指,Gigi Leung,0,魔幻季節,0,245960,False,2015-04-22,0.405,0.187,2,-13.834,1,0.0379,0.914,0.0,0.103,0.324,98.202,Unknown
3nQbCPy1vMFtXb4XEpOmgC,Demaga Ge Gi Go Gu (feat. Bad Bunny),El Alfa,0,Disciplina (Puerto Rico Edition),0,218920,True,2018-02-09,0.609,0.904,8,-2.619,1,0.324,0.638,0.00416,0.229,0.471,149.149,Unknown
